"player","score of ConsiderSelfOnly","score of CondiserEnemyPosition","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"ConsiderSelfOnly","0","0","14589","170307","135898","-90","4","0","0","0","0","59","16","34","4"
"CondiserEnemyPosition","0","0","14008","187807","151679","148","4","0","0","0","0","66","10","51","4"
"ConsiderSelfOnly","0","0","13501","219686","190080","-94","4","0","0","0","0","61","23","19","6"
"CondiserEnemyPosition","0","0","12966","183844","153786","124","4","0","0","0","0","67","13","33","5"
"ConsiderSelfOnly","0","0","14816","297325","267582","-70","4","0","0","0","0","54","36","14","9"
"CondiserEnemyPosition","0","0","21715","280480","231032","118","4","0","0","0","0","72","20","32","4"
"ConsiderSelfOnly","0","0","4240","62583","53541","-92","4","0","0","0","0","59","9","15","6"
"CondiserEnemyPosition","0","0","35752","466215","378407","128","4","0","0","0","0","67","24","51","4"
"ConsiderSelfOnly","0","0","2981","41214","34815","-82","4","0","0","0","0","59","5","17","5"
"CondiserEnemyPosition","0","0","76960","1075714","901937","130","4","0","0","0","0","69","43","57","5"
"ConsiderSelfOnly","0","0","4901","123020","112763","-84","4","0","0","0","0","58","17","9","12"
"CondiserEnemyPosition","0","0","12145","168833","138128","84","4","0","0","0","0","70","10","40","4"
"ConsiderSelfOnly","0","0","7340","134346","117734","-88","4","0","0","0","0","55","15","18","7"
"CondiserEnemyPosition","0","0","19326","208411","160658","80","4","0","0","0","0","69","13","51","3"
"ConsiderSelfOnly","0","0","6765","111623","97063","-58","4","0","0","0","0","53","14","17","7"
"CondiserEnemyPosition","0","0","88331","1140004","946476","114","4","0","0","0","0","72","42","62","4"
"ConsiderSelfOnly","0","0","9032","181368","163124","-60","4","0","0","0","0","59","19","14","9"
"CondiserEnemyPosition","0","0","5143","54081","41703","100","4","0","0","0","0","79","3","39","3"
"ConsiderSelfOnly","0","0","13682","310074","282708","-78","4","0","0","0","0","59","34","12","11"
"CondiserEnemyPosition","0","0","10478","113121","85063","182","4","0","0","0","0","73","6","56","3"
"ConsiderSelfOnly","0","0","2970","63694","57755","-134","4","0","0","0","0","40","13","9","10"
"CondiserEnemyPosition","0","0","7831","86191","64194","202","4","0","0","0","0","73","4","60","2"
"ConsiderSelfOnly","0","0","9032","259447","242891","-134","4","0","0","0","0","35","45","9","16"
"CondiserEnemyPosition","0","0","20137","218746","158647","240","4","0","0","0","0","72","14","55","2"
"ConsiderSelfOnly","0","0","7274","144704","129722","-166","4","0","0","0","0","42","22","14","9"
"CondiserEnemyPosition","0","0","42285","474635","354488","254","4","0","0","0","0","76","23","66","2"
"ConsiderSelfOnly","0","0","4358","106647","98000","-184","4","0","0","0","0","39","19","10","12"
"CondiserEnemyPosition","0","0","3429","32673","22475","204","4","0","0","0","0","75","2","59","2"
"ConsiderSelfOnly","0","0","9942","309205","292496","-124","4","0","0","0","0","37","62","6","20"
"CondiserEnemyPosition","0","0","3560","34678","24348","228","4","0","0","0","0","72","2","56","2"
"ConsiderSelfOnly","0","0","20792","602308","566555","-162","4","0","0","0","0","35","69","13","17"
"CondiserEnemyPosition","0","1","2395","20739","13385","226","4","0","0","0","0","70","2","48","1"
"ConsiderSelfOnly","0","1","11406","277277","254571","-1154","4","0","0","0","0","34","54","11","12"
"CondiserEnemyPosition","0","2","2210","22772","15109","1048","4","0","0","0","0","69","2","40","2"
"ConsiderSelfOnly","0","2","7170","214167","199261","-1854","4","0","0","0","0","43","43","7","15"
"CondiserEnemyPosition","0","2","2760","27956","18462","1750","4","0","0","0","0","73","2","45","2"
"ConsiderSelfOnly","0","2","11338","283415","259865","-1772","4","0","0","0","0","35","53","11","12"
"CondiserEnemyPosition","0","2","6943","78418","55461","1840","4","0","0","0","0","69","5","59","2"
"ConsiderSelfOnly","0","2","8339","240143","224426","-1774","4","0","0","0","0","29","47","10","15"
"CondiserEnemyPosition","0","2","6816","94659","72035","1852","4","0","0","0","0","66","6","51","3"
"ConsiderSelfOnly","0","2","3792","79600","71420","-1818","4","0","0","0","0","42","12","13","9"
"CondiserEnemyPosition","0","3","2070","25098","18017","1780","4","0","0","0","0","69","2","39","2"
"ConsiderSelfOnly","0","3","1134","14920","11881","-2546","4","0","0","0","0","43","3","19","4"
"CondiserEnemyPosition","0","3","12546","205503","169995","2494","4","0","0","0","0","73","13","35","4"
"ConsiderSelfOnly","0","3","7902","109188","87951","-2532","4","0","0","0","0","51","15","26","4"
"CondiserEnemyPosition","0","3","23194","372668","304429","2526","4","0","0","0","0","80","25","32","4"
"ConsiderSelfOnly","0","3","2247","38737","33395","-2546","4","0","0","0","0","49","7","13","6"
"CondiserEnemyPosition","0","3","46976","677548","535995","2572","4","0","0","0","0","78","26","66","3"
"ConsiderSelfOnly","0","3","7155","94658","77494","-2532","4","0","0","0","0","52","11","27","4"
"CondiserEnemyPosition","0","3","55533","760158","592844","2564","4","0","0","0","0","77","30","69","3"
"ConsiderSelfOnly","0","3","1767","37275","33298","-2532","4","0","0","0","0","46","7","11","9"
"CondiserEnemyPosition","0","3","26556","378073","297670","2562","4","0","0","0","0","73","17","62","3"
"ConsiderSelfOnly","0","3","1835","35271","31212","-2534","4","0","0","0","0","49","5","12","8"
"CondiserEnemyPosition","0","3","57715","863018","698367","2580","4","0","0","0","0","82","27","70","4"
"ConsiderSelfOnly","0","3","2259","39707","34358","-2534","4","0","0","0","0","44","7","15","6"
"CondiserEnemyPosition","0","3","16111","263924","218344","2556","4","0","0","0","0","80","7","71","4"
"ConsiderSelfOnly","0","3","7273","139300","123409","-2534","4","0","0","0","0","43","23","14","8"
"CondiserEnemyPosition","0","3","61885","815061","629314","2600","4","0","0","0","0","79","32","70","3"
"ConsiderSelfOnly","0","3","5015","89029","77681","-2534","4","0","0","0","0","44","16","14","7"
"CondiserEnemyPosition","0","3","60175","870225","691924","2584","4","0","0","0","0","77","33","67","3"
"ConsiderSelfOnly","0","3","7192","89400","72568","-2532","4","0","0","0","0","46","14","23","4"
"CondiserEnemyPosition","0","3","71144","1030225","824963","2584","4","0","0","0","0","79","38","67","4"
"ConsiderSelfOnly","0","3","1701","23751","19554","-2518","4","0","0","0","0","47","4","17","4"
"CondiserEnemyPosition","0","3","14364","234711","194135","2538","4","0","0","0","0","73","10","49","4"
"ConsiderSelfOnly","0","3","2488","37350","31494","-2518","4","0","0","0","0","50","7","14","5"
"CondiserEnemyPosition","0","3","71424","960725","753190","2560","4","0","0","0","0","68","49","60","3"
"ConsiderSelfOnly","0","3","3649","58155","49675","-2502","4","0","0","0","0","62","7","17","6"
"CondiserEnemyPosition","0","3","66880","955480","763222","2576","4","0","0","0","0","70","42","63","4"
"ConsiderSelfOnly","0","3","3569","48680","40102","-2518","4","0","0","0","0","55","7","19","4"
"CondiserEnemyPosition","0","3","15576","256750","213821","2532","4","0","0","0","0","76","10","51","5"
"ConsiderSelfOnly","0","3","15719","167048","129464","-2502","4","0","0","0","0","62","17","33","3"
"CondiserEnemyPosition","0","3","47619","681260","540926","2568","4","0","0","0","0","79","24","72","3"
"ConsiderSelfOnly","0","3","2047","24564","19813","-2518","4","0","0","0","0","51","4","20","4"
"CondiserEnemyPosition","0","3","78688","1120719","896442","2558","4","0","0","0","0","73","47","63","4"
"ConsiderSelfOnly","0","3","40317","403657","299942","-2502","4","0","0","0","0","63","41","38","2"
"CondiserEnemyPosition","0","3","16927","261420","212839","2544","4","0","0","0","0","75","10","60","4"
"ConsiderSelfOnly","0","3","1690","17899","13838","-2518","4","0","0","0","0","50","2","28","3"
"CondiserEnemyPosition","0","3","68108","943738","746341","2560","4","0","0","0","0","70","44","62","3"
"ConsiderSelfOnly","0","3","29596","302309","230101","-2502","4","0","0","0","0","60","32","35","3"
"CondiserEnemyPosition","0","3","59778","821498","643642","2584","4","0","0","0","0","78","31","70","3"
"ConsiderSelfOnly","0","3","1636","23531","19786","-2518","4","0","0","0","0","44","4","18","5"
"CondiserEnemyPosition","0","3","11845","168584","133576","2552","4","0","0","0","0","83","6","63","3"
"ConsiderSelfOnly","0","3","7571","99037","81430","-2518","4","0","0","0","0","48","14","23","4"
"CondiserEnemyPosition","0","3","58337","786884","610316","2598","4","0","0","0","0","82","28","73","3"
"ConsiderSelfOnly","0","3","2490","40968","35434","-2532","4","0","0","0","0","53","5","17","6"
"CondiserEnemyPosition","0","3","49628","688082","542275","2576","4","0","0","0","0","74","28","68","3"
"ConsiderSelfOnly","0","3","11322","133392","106661","-2518","4","0","0","0","0","49","20","25","4"
"CondiserEnemyPosition","0","3","59665","833677","657068","2588","4","0","0","0","0","79","31","70","3"
"ConsiderSelfOnly","0","3","2445","28387","22513","-2532","4","0","0","0","0","57","3","26","4"
"CondiserEnemyPosition","0","3","15717","271518","229969","2546","4","0","0","0","0","77","8","60","5"
"ConsiderSelfOnly","0","3","6504","80840","65374","-2510","4","0","0","0","0","66","9","23","4"
"CondiserEnemyPosition","0","3","52556","687476","527529","2590","4","0","0","0","0","75","29","70","3"
"ConsiderSelfOnly","0","3","2518","40477","34449","-2532","4","0","0","0","0","58","4","20","6"
"CondiserEnemyPosition","0","3","24159","396967","330496","2542","4","0","0","0","0","78","14","59","5"
"ConsiderSelfOnly","0","3","15619","168827","131837","-2516","4","0","0","0","0","61","18","32","3"
"CondiserEnemyPosition","0","3","81438","1243261","1012391","2596","4","0","0","0","0","82","38","71","4"
"ConsiderSelfOnly","0","3","2800","39973","33597","-2530","4","0","0","0","0","60","5","19","5"
"CondiserEnemyPosition","0","3","73408","1001549","779429","2592","4","0","0","0","0","82","37","70","3"
"ConsiderSelfOnly","0","3","2397","41888","36680","-2538","4","0","0","0","0","53","6","14","7"
"CondiserEnemyPosition","0","3","54041","777547","615945","2612","4","0","0","0","0","82","27","71","3"
"ConsiderSelfOnly","0","3","1374","23953","20974","-2546","4","0","0","0","0","42","4","13","7"
"CondiserEnemyPosition","0","3","52960","721439","563827","2588","4","0","0","0","0","82","25","73","3"
"ConsiderSelfOnly","0","3","1708","30560","26878","-2534","4","0","0","0","0","47","6","11","8"
"CondiserEnemyPosition","0","3","81039","1063061","829923","2600","4","0","0","0","0","82","39","71","3"
"ConsiderSelfOnly","0","3","2200","42287","37558","-2534","4","0","0","0","0","49","7","12","8"
"CondiserEnemyPosition","0","3","66829","898262","706394","2592","4","0","0","0","0","77","35","70","3"
"ConsiderSelfOnly","0","3","1932","23104","18443","-2534","4","0","0","0","0","54","3","22","4"
"CondiserEnemyPosition","0","3","10347","196284","170469","2550","4","0","0","0","0","78","4","65","6"
"ConsiderSelfOnly","0","3","15349","189649","153987","-2524","4","0","0","0","0","52","23","27","4"
"CondiserEnemyPosition","0","3","43050","660183","539887","2582","4","0","0","0","0","75","22","69","4"
"ConsiderSelfOnly","0","3","10372","139207","115535","-2524","4","0","0","0","0","51","21","20","5"
"CondiserEnemyPosition","0","3","78861","1148661","928665","2590","4","0","0","0","0","77","41","68","4"
"ConsiderSelfOnly","0","3","3127","48466","40974","-2524","4","0","0","0","0","59","6","18","5"
"CondiserEnemyPosition","0","3","19423","327177","276097","2550","4","0","0","0","0","77","11","57","5"
"ConsiderSelfOnly","0","3","3351","44903","37157","-2524","4","0","0","0","0","53","6","19","5"
"CondiserEnemyPosition","0","3","44102","646239","522164","2592","4","0","0","0","0","77","22","70","4"
"ConsiderSelfOnly","0","3","1640","20465","16486","-2534","4","0","0","0","0","51","3","20","4"
"CondiserEnemyPosition","0","3","20258","289521","231462","2560","4","0","0","0","0","79","12","57","4"
"ConsiderSelfOnly","0","3","2192","38235","33400","-2534","4","0","0","0","0","48","6","15","7"
"CondiserEnemyPosition","0","3","60458","879051","707076","2590","4","0","0","0","0","78","31","69","4"
"ConsiderSelfOnly","0","3","9924","113139","90322","-2532","4","0","0","0","0","51","14","29","4"
"CondiserEnemyPosition","0","3","80587","1139541","912562","2582","4","0","0","0","0","79","40","69","4"
"ConsiderSelfOnly","0","3","19113","202138","156623","-2516","4","0","0","0","0","62","20","34","3"
"CondiserEnemyPosition","0","3","106614","1624818","1336453","2588","4","0","0","0","0","77","54","68","4"
"ConsiderSelfOnly","0","3","2844","30484","23670","-2530","4","0","0","0","0","68","3","26","3"
"CondiserEnemyPosition","0","3","22278","392586","334600","2552","4","0","0","0","0","76","13","55","5"
"ConsiderSelfOnly","0","3","2149","19293","13991","-2516","4","0","0","0","0","66","2","32","2"
"CondiserEnemyPosition","0","3","21068","320312","262379","2540","4","0","0","0","0","68","14","57","4"
"ConsiderSelfOnly","0","3","9898","115239","92102","-2502","4","0","0","0","0","62","12","28","4"
"CondiserEnemyPosition","0","3","54693","790427","635790","2582","4","0","0","0","0","72","31","66","4"
"ConsiderSelfOnly","0","3","1941","23670","19067","-2518","4","0","0","0","0","51","4","19","4"
"CondiserEnemyPosition","0","3","31993","468413","379315","2548","4","0","0","0","0","66","22","58","4"
"ConsiderSelfOnly","0","3","26365","256813","193285","-2502","4","0","0","0","0","63","25","38","3"
"CondiserEnemyPosition","0","3","41439","573608","453693","2568","4","0","0","0","0","74","24","65","3"
"ConsiderSelfOnly","0","3","2417","28139","22429","-2518","4","0","0","0","0","51","4","23","4"
"CondiserEnemyPosition","0","3","16383","237301","191076","2556","4","0","0","0","0","72","10","58","4"
"ConsiderSelfOnly","0","3","2758","41824","35607","-2518","4","0","0","0","0","50","7","16","6"
"CondiserEnemyPosition","0","3","69070","948024","750127","2596","4","0","0","0","0","75","38","67","3"
"ConsiderSelfOnly","0","3","1894","29575","25073","-2532","4","0","0","0","0","53","5","15","5"
"CondiserEnemyPosition","0","3","23935","353441","289198","2512","4","0","0","0","0","75","14","56","4"
"ConsiderSelfOnly","0","3","9167","120173","99146","-2510","4","0","0","0","0","66","15","19","4"
"CondiserEnemyPosition","0","3","71951","952125","744643","2590","4","0","0","0","0","74","41","67","3"
"ConsiderSelfOnly","0","3","2680","37256","30993","-2532","4","0","0","0","0","58","4","21","5"
"CondiserEnemyPosition","0","3","22613","375462","315517","2540","4","0","0","0","0","78","12","59","5"
"ConsiderSelfOnly","0","3","15856","173362","134152","-2516","4","0","0","0","0","64","17","33","3"
"CondiserEnemyPosition","0","3","19171","281687","227421","2558","4","0","0","0","0","76","14","46","4"
"ConsiderSelfOnly","0","3","2661","45404","39343","-2532","4","0","0","0","0","55","5","18","6"
"CondiserEnemyPosition","0","3","21222","319745","261160","2538","4","0","0","0","0","79","13","55","4"
"ConsiderSelfOnly","0","3","16970","201498","160181","-2518","4","0","0","0","0","50","27","28","4"
"CondiserEnemyPosition","0","3","19391","320012","268792","2550","4","0","0","0","0","76","11","58","5"
"ConsiderSelfOnly","0","3","3038","47355","40339","-2524","4","0","0","0","0","55","8","14","6"
"CondiserEnemyPosition","0","3","29589","429247","345706","2572","4","0","0","0","0","73","18","61","4"
"ConsiderSelfOnly","0","3","2444","42960","37662","-2534","4","0","0","0","0","50","6","14","7"
"CondiserEnemyPosition","0","3","70956","942367","742183","2598","4","0","0","0","0","76","39","66","3"
"ConsiderSelfOnly","0","3","2061","29205","24560","-2534","4","0","0","0","0","53","4","16","5"
"CondiserEnemyPosition","0","3","15985","286286","246218","2560","4","0","0","0","0","76","8","59","6"
"ConsiderSelfOnly","0","3","1896","25985","21403","-2524","4","0","0","0","0","54","4","18","4"
"CondiserEnemyPosition","0","3","14364","201332","160293","2520","4","0","0","0","0","77","8","61","3"
"ConsiderSelfOnly","0","3","8075","91667","72924","-2518","4","0","0","0","0","48","12","29","4"
"CondiserEnemyPosition","0","3","52920","707448","555953","2582","4","0","0","0","0","71","32","64","3"
"ConsiderSelfOnly","0","3","3276","53784","46680","-2524","4","0","0","0","0","54","7","16","7"
"CondiserEnemyPosition","0","3","71055","927242","725690","2590","4","0","0","0","0","77","37","69","3"
"ConsiderSelfOnly","0","3","2007","24511","19958","-2534","4","0","0","0","0","54","4","19","4"
"CondiserEnemyPosition","0","3","14339","252554","215819","2560","4","0","0","0","0","75","7","63","5"
"ConsiderSelfOnly","0","3","19596","197680","152086","-2524","4","0","0","0","0","52","26","32","3"
"CondiserEnemyPosition","0","3","59753","917051","753979","2572","4","0","0","0","0","75","30","70","4"
"ConsiderSelfOnly","0","3","12026","133663","105467","-2516","4","0","0","0","0","58","13","35","3"
"CondiserEnemyPosition","0","3","79334","1179428","959394","2588","4","0","0","0","0","75","42","67","4"
"ConsiderSelfOnly","0","3","2105","29577","24712","-2544","4","0","0","0","0","57","4","17","5"
"CondiserEnemyPosition","0","3","20569","349249","292574","2562","4","0","0","0","0","81","10","63","5"
"ConsiderSelfOnly","0","3","1693","24141","20367","-2552","4","0","0","0","0","48","4","15","5"
"CondiserEnemyPosition","0","3","63244","916094","734596","2598","4","0","0","0","0","77","34","67","4"
"ConsiderSelfOnly","0","3","2775","43374","37343","-2538","4","0","0","0","0","56","5","17","6"
"CondiserEnemyPosition","0","3","91400","1302669","1049840","2590","4","0","0","0","0","81","43","70","4"
"ConsiderSelfOnly","0","3","2552","40967","35334","-2532","4","0","0","0","0","54","6","16","6"
"CondiserEnemyPosition","0","3","66974","919409","731142","2564","4","0","0","0","0","79","34","68","3"
"ConsiderSelfOnly","0","3","2506","39010","33653","-2518","4","0","0","0","0","51","7","13","6"
"CondiserEnemyPosition","0","3","37111","521069","417270","2560","4","0","0","0","0","80","19","66","4"
"ConsiderSelfOnly","0","3","35377","339972","255599","-2502","4","0","0","0","0","62","34","38","3"
"CondiserEnemyPosition","0","3","48013","683884","552307","2562","4","0","0","0","0","76","24","68","4"
"ConsiderSelfOnly","0","3","1713","16766","12832","-2518","4","0","0","0","0","50","2","25","3"
"CondiserEnemyPosition","0","3","71323","958209","760157","2560","4","0","0","0","0","66","48","61","3"
"ConsiderSelfOnly","0","3","11684","125654","98688","-2502","4","0","0","0","0","61","12","33","3"
"CondiserEnemyPosition","0","3","62071","858797","683948","2570","4","0","0","0","0","76","31","70","3"
"ConsiderSelfOnly","0","3","1295","16276","13254","-2532","4","0","0","0","0","48","2","21","4"
"CondiserEnemyPosition","0","3","31580","457902","373363","2530","4","0","0","0","0","81","16","63","4"
"ConsiderSelfOnly","0","3","6934","90570","75080","-2510","4","0","0","0","0","64","11","19","5"
"CondiserEnemyPosition","0","3","93929","1412509","1160520","2590","4","0","0","0","0","81","42","71","4"
"ConsiderSelfOnly","0","3","14064","150535","117856","-2532","4","0","0","0","0","55","17","33","3"
"CondiserEnemyPosition","0","3","45103","630549","503577","2562","4","0","0","0","0","75","25","64","4"
"ConsiderSelfOnly","0","3","2475","29583","23991","-2518","4","0","0","0","0","51","5","19","4"
"CondiserEnemyPosition","0","3","69709","936514","744159","2552","4","0","0","0","0","69","45","60","3"
"ConsiderSelfOnly","0","3","16801","170282","131346","-2502","4","0","0","0","0","62","18","33","3"
"CondiserEnemyPosition","0","3","39120","518697","406350","2574","4","0","0","0","0","76","21","67","3"
"ConsiderSelfOnly","0","3","3185","52742","45774","-2518","4","0","0","0","0","51","9","13","7"
"CondiserEnemyPosition","0","3","73030","1044076","841516","2582","4","0","0","0","0","75","40","65","4"
"ConsiderSelfOnly","0","3","3153","46841","39800","-2532","4","0","0","0","0","56","5","20","5"
"CondiserEnemyPosition","0","3","66601","901609","714883","2562","4","0","0","0","0","76","37","64","3"
"ConsiderSelfOnly","0","3","2086","27487","22849","-2518","4","0","0","0","0","53","5","16","5"
"CondiserEnemyPosition","0","3","50982","699493","555976","2574","4","0","0","0","0","71","29","66","3"
"ConsiderSelfOnly","0","3","2007","24830","20437","-2518","4","0","0","0","0","55","3","18","4"
"CondiserEnemyPosition","0","3","81571","1116012","890440","2566","4","0","0","0","0","82","38","69","4"
"ConsiderSelfOnly","0","3","2111","28529","23983","-2518","4","0","0","0","0","52","5","15","5"
"CondiserEnemyPosition","0","3","92357","1275549","1020707","2580","4","0","0","0","0","81","43","70","4"
"ConsiderSelfOnly","0","3","2340","32437","27108","-2518","4","0","0","0","0","53","5","17","5"
"CondiserEnemyPosition","0","3","31585","440053","351874","2550","4","0","0","0","0","80","19","56","4"
"ConsiderSelfOnly","0","3","1964","27349","22867","-2518","4","0","0","0","0","52","5","15","5"
"CondiserEnemyPosition","0","3","68835","971604","782223","2570","4","0","0","0","0","70","41","63","4"
"ConsiderSelfOnly","0","3","1670","21657","17891","-2518","4","0","0","0","0","51","4","17","5"
"CondiserEnemyPosition","0","3","26182","373913","302708","2516","4","0","0","0","0","78","14","60","4"
"ConsiderSelfOnly","0","3","4230","61869","52575","-2502","4","0","0","0","0","63","8","16","6"
"CondiserEnemyPosition","0","3","83363","1144614","913939","2582","4","0","0","0","0","76","43","68","4"
"ConsiderSelfOnly","0","3","2656","32506","26443","-2518","4","0","0","0","0","53","5","20","4"
"CondiserEnemyPosition","0","3","66052","851544","665495","2548","4","0","0","0","0","73","38","65","3"
"ConsiderSelfOnly","0","3","18740","172108","126762","-2502","4","0","0","0","0","62","17","41","2"
"CondiserEnemyPosition","0","3","42330","601780","483682","2564","4","0","0","0","0","69","26","62","4"
"ConsiderSelfOnly","0","3","2033","27243","22651","-2518","4","0","0","0","0","46","5","17","5"
"CondiserEnemyPosition","0","3","5241","68034","52837","2544","4","0","0","0","0","73","3","62","3"
"ConsiderSelfOnly","0","3","3864","56706","47885","-2518","4","0","0","0","0","50","9","17","5"
"CondiserEnemyPosition","0","3","37693","555632","441550","2590","4","0","0","0","0","76","28","51","3"
"ConsiderSelfOnly","0","3","1502","14969","11712","-2562","4","0","0","0","0","54","2","23","3"
"CondiserEnemyPosition","0","3","85790","1311100","1084907","2584","4","0","0","0","0","77","41","69","4"
"ConsiderSelfOnly","0","3","2271","32284","26945","-2518","4","0","0","0","0","53","5","18","5"
"CondiserEnemyPosition","0","3","21897","342153","283738","2532","4","0","0","0","0","76","13","56","4"
"ConsiderSelfOnly","0","3","1689","21725","18029","-2518","4","0","0","0","0","50","4","16","5"
"CondiserEnemyPosition","0","3","65913","821578","632123","2570","4","0","0","0","0","79","34","68","3"
"ConsiderSelfOnly","0","3","2304","34459","29366","-2518","4","0","0","0","0","51","6","13","6"
"CondiserEnemyPosition","0","3","28689","425539","346973","2562","4","0","0","0","0","75","14","69","4"
"ConsiderSelfOnly","0","3","1823","21096","17031","-2518","4","0","0","0","0","49","3","19","4"
"CondiserEnemyPosition","0","3","76769","1036021","826716","2560","4","0","0","0","0","70","45","64","4"
"ConsiderSelfOnly","0","3","20766","195524","145032","-2502","4","0","0","0","0","63","19","39","2"
"CondiserEnemyPosition","0","3","17757","258422","210166","2544","4","0","0","0","0","74","11","56","4"
"ConsiderSelfOnly","0","3","2238","24758","19537","-2518","4","0","0","0","0","52","4","22","3"
"CondiserEnemyPosition","0","3","24280","392664","329979","2540","4","0","0","0","0","68","14","62","5"
"ConsiderSelfOnly","0","3","3867","66334","57946","-2502","4","0","0","0","0","62","9","13","7"
"CondiserEnemyPosition","0","3","54612","741881","589970","2582","4","0","0","0","0","72","31","65","3"
"ConsiderSelfOnly","0","3","2295","25209","19786","-2518","4","0","0","0","0","51","4","23","3"
"CondiserEnemyPosition","0","3","40952","586663","476057","2548","4","0","0","0","0","66","26","62","4"
"ConsiderSelfOnly","0","3","4745","73914","63483","-2502","4","0","0","0","0","63","9","17","6"
"CondiserEnemyPosition","0","3","43237","582286","461445","2568","4","0","0","0","0","73","24","65","3"
"ConsiderSelfOnly","0","3","2284","25343","20223","-2518","4","0","0","0","0","52","4","20","4"
"CondiserEnemyPosition","0","3","15594","235846","196229","2540","4","0","0","0","0","71","8","64","5"
"ConsiderSelfOnly","0","3","4530","69029","59502","-2502","4","0","0","0","0","63","9","15","6"
"CondiserEnemyPosition","0","3","69830","908851","716064","2574","4","0","0","0","0","72","41","63","3"
"ConsiderSelfOnly","0","3","2563","28540","22768","-2518","4","0","0","0","0","51","4","21","4"
"CondiserEnemyPosition","0","3","38419","534906","430444","2552","4","0","0","0","0","69","22","65","4"
"ConsiderSelfOnly","0","3","9292","109554","88182","-2502","4","0","0","0","0","61","13","25","4"
"CondiserEnemyPosition","0","3","56513","773896","617184","2576","4","0","0","0","0","72","32","66","3"
"ConsiderSelfOnly","0","3","3830","69448","61306","-2518","4","0","0","0","0","51","11","12","8"
"CondiserEnemyPosition","0","3","56153","828283","675781","2582","4","0","0","0","0","75","30","65","4"
"ConsiderSelfOnly","0","3","3076","39464","32551","-2532","4","0","0","0","0","56","5","20","4"
"CondiserEnemyPosition","0","3","44445","592717","466946","2562","4","0","0","0","0","76","23","68","3"
"ConsiderSelfOnly","0","3","3510","60762","53334","-2518","4","0","0","0","0","51","10","12","7"
"CondiserEnemyPosition","0","3","76358","1050638","841031","2588","4","0","0","0","0","75","40","67","4"
"ConsiderSelfOnly","0","3","2754","35454","29327","-2532","4","0","0","0","0","54","5","19","5"
"CondiserEnemyPosition","0","3","42167","561157","442485","2576","4","0","0","0","0","70","24","68","3"
"ConsiderSelfOnly","0","3","3464","63840","56569","-2518","4","0","0","0","0","50","11","11","8"
"CondiserEnemyPosition","0","3","77689","1025542","809781","2596","4","0","0","0","0","75","41","67","3"
"ConsiderSelfOnly","0","3","2708","34813","28601","-2532","4","0","0","0","0","54","5","20","4"
"CondiserEnemyPosition","0","3","43499","600104","479488","2564","4","0","0","0","0","69","27","62","4"
"ConsiderSelfOnly","0","3","3971","69223","60789","-2518","4","0","0","0","0","51","11","13","7"
"CondiserEnemyPosition","0","3","56203","769621","613787","2582","4","0","0","0","0","76","29","68","3"
"ConsiderSelfOnly","0","3","3028","38195","31347","-2532","4","0","0","0","0","55","5","21","4"
"CondiserEnemyPosition","0","3","27240","393401","319857","2556","4","0","0","0","0","70","19","53","4"
"ConsiderSelfOnly","0","3","12162","136825","108427","-2518","4","0","0","0","0","51","18","29","3"
"CondiserEnemyPosition","0","3","19645","268649","214324","2558","4","0","0","0","0","78","13","49","4"
"ConsiderSelfOnly","0","3","2632","37616","32030","-2532","4","0","0","0","0","52","5","17","6"
"CondiserEnemyPosition","0","3","73691","947003","742685","2590","4","0","0","0","0","78","37","69","3"
"ConsiderSelfOnly","0","3","1876","20938","16701","-2534","4","0","0","0","0","53","3","20","4"
"CondiserEnemyPosition","0","3","17401","276539","231599","2560","4","0","0","0","0","76","9","63","5"
"ConsiderSelfOnly","0","3","10177","111893","88818","-2524","4","0","0","0","0","52","15","26","4"
"CondiserEnemyPosition","0","3","46221","631901","503922","2582","4","0","0","0","0","75","24","68","3"
"ConsiderSelfOnly","0","3","21028","232946","185918","-2524","4","0","0","0","0","52","28","30","4"
"CondiserEnemyPosition","0","3","87671","1120278","877181","2590","4","0","0","0","0","78","44","68","3"
"ConsiderSelfOnly","0","3","1786","33663","29812","-2538","4","0","0","0","0","50","6","10","8"
"CondiserEnemyPosition","0","3","20558","314424","257365","2576","4","0","0","0","0","75","12","59","4"
"ConsiderSelfOnly","0","3","1335","15870","12820","-2546","4","0","0","0","0","48","2","20","4"
"CondiserEnemyPosition","0","3","35680","476054","376294","2562","4","0","0","0","0","78","20","60","3"
"ConsiderSelfOnly","0","3","1919","34113","29888","-2534","4","0","0","0","0","42","7","12","7"
"CondiserEnemyPosition","0","3","31652","441995","353819","2564","4","0","0","0","0","75","18","62","4"
"ConsiderSelfOnly","0","3","2253","36052","31067","-2534","4","0","0","0","0","47","7","13","6"
"CondiserEnemyPosition","0","3","42738","571948","452477","2560","4","0","0","0","0","78","25","60","3"
"ConsiderSelfOnly","0","3","2147","30955","26065","-2532","4","0","0","0","0","48","5","17","5"
"CondiserEnemyPosition","0","3","24328","368698","305835","2526","4","0","0","0","0","75","12","66","4"
"ConsiderSelfOnly","0","3","9365","97397","75219","-2510","4","0","0","0","0","62","10","33","3"
"CondiserEnemyPosition","0","3","23063","345018","282089","2572","4","0","0","0","0","75","16","49","4"
