"same player","0","2","0","100121","91437","1576","4","0","0","0","0","59","5","24","10"
"player","0","2","0","110410","106696","-1644","3","0","0","0","0","62","57","28"
"same player","0","2","0","137287","120876","1642","4","0","0","0","0","64","7","32","6"
"player","0","2","0","135406","131166","-1668","3","0","0","0","0","67","61","30"
"same player","0","2","0","112937","98279","1626","4","0","0","0","0","61","7","26","5"
"player","0","2","0","114615","111422","-1712","3","0","0","0","0","58","53","35"
"same player","0","2","0","246395","221520","1692","4","0","0","0","0","63","14","25","8"
"player","0","2","0","107432","104440","-1738","3","0","0","0","0","63","45","35"
"same player","0","2","0","137558","122502","1718","4","0","0","0","0","61","7","28","6"
"player","0","2","0","97506","94451","-1766","3","0","0","0","0","60","48","31"
"same player","0","2","0","129221","114475","1728","4","0","0","0","0","59","10","21","6"
"player","0","2","0","74516","71783","-1798","3","0","0","0","0","57","45","26"
"same player","0","2","0","66567","59477","1760","4","0","0","0","0","57","6","17","5"
"player","0","2","0","88935","85354","-1792","3","0","0","0","0","56","61","23"
"same player","0","2","0","127546","107277","1804","4","0","0","0","0","62","9","31","3"
"player","0","2","0","69440","66294","-1838","3","0","0","0","0","55","55","20"
"same player","0","2","0","196788","167926","1818","4","0","0","0","0","60","17","24","5"
"player","0","2","0","90250","86509","-1846","3","0","0","0","0","64","56","23"
"same player","0","2","0","171020","150758","1822","4","0","0","0","0","64","10","25","6"
"player","0","2","0","112243","108004","-1852","3","0","0","0","0","67","61","25"
"same player","0","2","0","76287","61351","1846","4","0","0","0","0","67","6","32","3"
"player","0","2","0","118106","114004","-1870","3","0","0","0","0","62","64","27"
"same player","0","2","0","128753","111261","1870","4","0","0","0","0","68","10","21","5"
"player","0","2","0","108818","104720","-1872","3","0","0","0","0","59","67","25"
"same player","0","3","0","53885","44274","1838","4","0","0","0","0","69","4","30","2"
"player","0","3","0","113609","109519","-2566","3","0","0","0","0","59","67","26"
"same player","0","3","0","186143","155366","2564","4","0","0","0","0","65","15","29","4"
"player","0","3","0","83286","80063","-2578","3","0","0","0","0","56","55","24"
"same player","0","3","0","186050","154159","2562","4","0","0","0","0","61","14","33","4"
"player","0","3","0","105517","101445","-2536","3","0","0","0","0","55","72","24"
"same player","0","4","0","22154","16609","2516","4","0","0","0","0","71","2","28","2"
"player","0","4","0","80857","76931","-3240","3","0","0","0","0","53","72","19"
"same player","0","5","0","58399","48982","3320","4","0","0","0","0","72","3","34","3"
"player","0","5","0","54972","51345","-4110","3","0","0","0","0","55","63","13"
"same player","0","5","0","67330","56691","4086","4","0","0","0","0","61","5","28","3"
"player","0","5","0","221155","202727","-4120","4","0","0","0","0","42","17","21","10"
"same player","0","5","0","157757","134263","4096","4","0","0","0","0","55","12","31","4"
"player","0","5","0","54683","50358","-4140","4","0","0","0","0","34","6","14","11"
"same player","0","5","0","54570","52552","4112","3","0","0","0","0","60","31","26"
"player","0","5","0","146872","133385","-4106","4","0","0","0","0","36","20","15","10"
"same player","0","5","0","205005","178213","4072","4","0","0","0","0","63","15","24","5"
"player","0","5","0","254001","234649","-4074","4","0","0","0","0","37","37","12","12"
"same player","0","5","0","70484","68396","4084","3","0","0","0","0","66","29","34"
"player","0","5","0","230338","211291","-4084","4","0","0","0","0","38","23","18","11"
"same player","0","5","0","62453","60406","4062","3","0","0","0","0","73","26","30"
"player","0","5","0","275851","255466","-4082","4","0","0","0","0","39","32","13","13"
"same player","0","5","0","94061","91200","4102","3","0","0","0","0","78","34","32"
"player","0","5","0","28932","26873","-4096","3","0","0","0","0","38","52","12"
"same player","0","5","0","49080","39330","4066","4","0","0","0","0","70","2","47","2"
"player","0","5","0","49714","46394","-4110","3","0","0","0","0","46","70","13"
"same player","0","5","0","56514","45080","4070","4","0","0","0","0","73","4","32","2"
"player","0","5","0","39960","37066","-4114","3","0","0","0","0","42","66","12"
"same player","0","5","0","64560","51243","4120","4","0","0","0","0","69","4","38","3"
"player","0","5","0","50904","47608","-4124","3","0","0","0","0","43","74","13"
"same player","0","5","0","155013","138480","4134","5","0","0","0","0","76","2","7","6","15"
"player","0","5","0","52291","49096","-4178","3","0","0","0","0","44","70","14"
"same player","0","5","0","166082","151379","4158","5","0","0","0","0","71","2","6","7","13"
"player","0","5","0","54164","51026","-4192","3","0","0","0","0","46","66","15"
"same player","0","5","0","282252","250982","4154","6","0","0","0","0","71","1","1","14","6","10"
"player","0","5","0","23574","22109","-4220","3","0","0","0","0","33","42","14"
"same player","0","5","0","21893","17771","4192","4","0","0","0","0","61","3","15","3"
"player","1","5","0","35","35","-4182","1","0","0","0","0","35"
"same player","1","6","0","149326","94888","3426","7","0","0","0","0","61","1","1","14","1","34","1"
